p,q,f,out
618,385,1,1003
918,103,6,1021
458,760,8,1218
547,208,6,755
161,17,10,178
712,572,3,1284
747,218,2,965
208,203,8,411
627,58,8,685
174,19,3,193
765,168,1,933
898,105,6,1003
385,334,8,719
175,994,9,1169
823,33,2,856
602,693,5,1295
652,821,9,1473
491,487,6,978
978,229,7,1207
466,295,10,761
629,50,9,679
593,246,8,839
4,105,8,109
236,948,3,1184
4,245,3,249
802,721,2,1523
858,868,10,1726
521,883,5,1404
137,814,5,951
639,434,1,1073
810,979,5,1789
716,493,3,1209
302,790,10,1092
598,740,4,1338
96,865,10,961
829,65,5,894
189,280,7,469
829,138,2,967
161,504,4,665
633,591,7,1224
764,491,6,1255
498,846,9,1344
972,260,4,1232
724,634,8,1358
312,7,9,319
200,447,7,647
444,919,9,1363
655,983,2,1638
777,780,5,1557
895,137,7,1032
203,468,2,671
592,714,4,1306
462,26,1,488
446,382,8,828
403,500,5,903
407,725,9,1132
112,359,3,471
598,720,8,1318
740,816,5,1556
265,394,9,659
487,790,6,1277
864,931,7,1795
884,316,5,1200
270,271,9,541
900,24,6,924
919,830,9,1749
187,903,9,1090
393,54,2,447
76,540,5,616
435,492,4,927
469,276,2,745
146,768,5,914
847,336,8,1183
686,353,1,1039
606,572,6,1178
322,530,8,852
201,564,3,765
679,393,10,1072
366,132,2,498
617,518,8,1135
317,605,1,922
211,895,9,1106
628,316,8,944
209,37,1,246
681,871,6,1552
426,678,4,1104
38,805,4,843
886,733,6,1619
183,832,9,1015
151,939,2,1090
372,474,4,846
261,804,6,1065
937,231,7,1168
149,200,1,349
745,265,2,1010
209,502,1,711
621,8,9,629
223,632,6,855
812,917,5,1729
672,649,4,1321
225,304,2,529
759,556,8,1315
565,507,5,1072
908,660,10,1568
51,599,8,650
498,380,2,878
383,941,10,1324
348,480,9,828
18,237,9,255
212,111,5,323
517,460,1,977
814,108,8,922
843,408,3,1251
78,456,9,534
734,677,6,1411
486,320,10,806
293,663,8,956
325,962,3,1287
341,657,2,998
241,804,9,1045
694,766,5,1460
