,p,q,f,out
6189,221,223,7,-2
6190,899,907,6,-8
6191,590,333,5,257
6192,655,704,8,-49
6193,506,985,4,1491
6194,284,299,9,-15
6195,764,243,5,521
6196,251,781,6,-530
6197,753,845,7,-92
6198,874,309,8,565
6199,491,324,10,167
6200,238,721,4,959
6201,783,229,10,554
6202,151,216,7,-65
6203,80,48,8,32
6204,342,569,4,911
6205,911,149,6,762
6206,741,625,7,116
6207,189,844,8,-655
6208,791,507,6,284
6209,934,373,7,561
6210,969,286,3,1255
6211,677,789,8,-112
6212,96,390,4,486
6213,700,214,7,486
6214,505,714,8,-209
6215,398,545,9,-147
6216,436,893,1,1329
6217,188,299,3,487
6218,287,640,4,927
6219,368,259,7,109
6220,314,368,7,-54
6221,546,25,4,571
6222,980,951,9,29
6223,377,642,1,1019
6224,7,10,4,17
6225,945,867,10,78
6226,523,480,5,43
6227,460,770,1,1230
6228,952,142,8,810
6229,858,101,10,757
6230,36,892,7,-856
6231,372,857,7,-485
6232,715,764,1,1479
6233,413,217,5,196
6234,423,548,2,971
6235,297,436,3,733
6236,115,520,10,-405
6237,656,41,2,697
6238,158,493,6,-335
6239,61,440,1,501
6240,405,452,1,857
6241,691,239,2,930
6242,679,115,5,564
6243,896,865,3,1761
6244,394,339,4,733
6245,428,683,4,1111
6246,171,997,9,-826
6247,346,187,1,533
6248,328,935,9,-607
6249,877,732,7,145
6250,400,91,5,309
6251,382,324,2,706
6252,227,441,8,-214
6253,158,976,3,1134
6254,661,274,2,935
6255,7,125,5,-118
6256,192,797,1,989
6257,620,509,10,111
6258,610,769,1,1379
6259,8,898,2,906
6260,753,662,9,91
6261,218,795,4,1013
6262,81,724,8,-643
6263,760,564,6,196
6264,493,199,10,294
6265,91,577,5,-486
6266,814,331,3,1145
6267,96,325,6,-229
6268,962,30,4,992
6269,54,487,6,-433
6270,375,573,4,948
6271,47,839,4,886
6272,511,701,2,1212
6273,736,313,6,423
6274,208,580,4,788
6275,82,713,2,795
6276,168,143,1,311
6277,364,527,7,-163
6278,660,502,8,158
6279,730,613,2,1343
6280,759,628,3,1387
6281,468,40,5,428
6282,670,881,10,-211
6283,285,600,4,885
6284,883,580,8,303
6285,805,40,4,845
6286,410,752,2,1162
6287,583,511,4,1094
6288,161,86,1,247
6289,104,346,5,-242
6290,453,562,8,-109
6291,806,224,4,1030
6292,310,565,7,-255
6293,774,61,4,835
6294,151,577,6,-426
6295,231,587,4,818
6296,8,54,10,-46
6297,705,136,10,569
6298,896,113,3,1009
6299,104,621,7,-517
6300,553,390,7,163
6301,79,735,10,-656
6302,964,305,5,659
6303,152,866,10,-714
6304,780,839,1,1619
6305,878,583,1,1461
6306,226,750,3,976
6307,413,490,4,903
6308,609,362,8,247
6309,80,386,1,466
6310,358,250,4,608
6311,895,846,5,49
6312,825,311,8,514
6313,712,738,7,-26
6314,498,725,3,1223
6315,574,476,6,98
6316,911,756,8,155
6317,572,816,9,-244
6318,144,633,7,-489
6319,42,182,4,224
6320,91,404,3,495
6321,953,803,5,150
6322,382,625,7,-243
6323,237,773,8,-536
6324,39,708,2,747
6325,121,512,4,633
6326,777,104,4,881
6327,72,573,6,-501
6328,869,704,5,165
6329,803,134,6,669
6330,983,206,4,1189
6331,518,694,7,-176
6332,418,862,10,-444
6333,371,917,8,-546
6334,407,970,5,-563
6335,952,71,4,1023
6336,39,227,7,-188
6337,469,271,1,740
6338,496,694,7,-198
6339,710,219,8,491
6340,756,7,9,749
6341,356,790,2,1146
6342,849,677,10,172
6343,646,812,1,1458
6344,466,574,10,-108
6345,436,108,5,328
6346,748,94,10,654
6347,572,875,2,1447
6348,211,884,1,1095
6349,570,866,8,-296
6350,193,498,5,-305
6351,437,225,1,662
6352,138,39,3,177
6353,983,236,9,747
6354,78,931,5,-853
6355,698,748,7,-50
6356,934,890,4,1824
6357,913,239,2,1152
6358,183,965,6,-782
6359,824,607,3,1431
6360,3,107,1,110
6361,217,664,5,-447
6362,560,754,9,-194
6363,198,897,1,1095
6364,170,88,3,258
6365,326,705,10,-379
6366,168,926,3,1094
6367,655,480,9,175
6368,593,274,1,867
6369,720,992,10,-272
6370,469,972,5,-503
6371,901,333,9,568
6372,428,986,1,1414
6373,278,223,8,55
6374,458,767,4,1225
6375,924,292,4,1216
6376,884,188,6,696
6377,988,452,8,536
6378,109,914,8,-805
6379,102,753,9,-651
6380,444,400,1,844
6381,384,128,9,256
6382,851,997,2,1848
6383,707,507,3,1214
6384,54,568,6,-514
6385,174,991,5,-817
6386,496,701,3,1197
6387,279,799,1,1078
6388,678,814,8,-136
6389,452,485,5,-33
6390,727,331,9,396
6391,1,280,6,-279
6392,455,914,2,1369
6393,895,899,10,-4
6394,929,602,6,327
6395,360,539,9,-179
6396,913,671,4,1584
6397,8,225,4,233
6398,181,747,3,928
6399,240,255,9,-15
6400,942,964,9,-22
6401,461,291,2,752
6402,989,59,8,930
6403,735,421,9,314
6404,629,11,5,618
6405,872,679,1,1551
6406,424,370,3,794
6407,278,718,5,-440
6408,937,807,5,130
6409,992,679,2,1671
6410,333,561,6,-228
6411,861,549,10,312
6412,277,314,1,591
6413,170,524,5,-354
6414,443,811,6,-368
6415,721,612,1,1333
6416,581,297,4,878
6417,582,816,8,-234
6418,808,240,2,1048
6419,893,194,7,699
6420,913,383,6,530
6421,881,832,10,49
6422,645,591,8,54
6423,653,808,8,-155
6424,982,279,1,1261
6425,99,922,6,-823
6426,571,951,7,-380
6427,746,547,6,199
6428,13,857,8,-844
6429,960,528,4,1488
6430,131,989,3,1120
6431,916,484,9,432
6432,598,906,4,1504
6433,487,250,5,237
6434,420,737,4,1157
6435,806,95,1,901
6436,467,225,9,242
6437,431,580,8,-149
6438,711,737,3,1448
6439,573,375,7,198
6440,187,620,2,807
6441,869,851,4,1720
6442,519,762,8,-243
6443,229,627,10,-398
6444,820,281,4,1101
6445,33,899,10,-866
6446,64,89,10,-25
6447,419,538,1,957
6448,446,445,7,1
6449,20,260,8,-240
6450,498,961,6,-463
6451,395,98,8,297
6452,531,99,5,432
6453,742,547,2,1289
6454,43,999,6,-956
6455,431,546,4,977
6456,939,617,5,322
6457,204,134,10,70
6458,797,158,4,955
6459,989,322,2,1311
6460,497,6,1,503
6461,809,743,7,66
6462,548,316,10,232
6463,228,888,2,1116
6464,150,354,6,-204
6465,722,492,5,230
6466,813,866,3,1679
6467,879,135,3,1014
6468,314,753,1,1067
6469,295,298,7,-3
6470,800,921,8,-121
6471,259,735,8,-476
6472,430,553,10,-123
6473,860,594,8,266
6474,112,59,5,53
6475,933,246,3,1179
6476,600,190,9,410
6477,602,106,3,708
6478,898,252,7,646
6479,799,812,4,1611
6480,661,410,4,1071
6481,127,331,3,458
6482,765,220,3,985
6483,357,973,2,1330
6484,174,520,8,-346
6485,550,616,2,1166
6486,374,196,7,178
6487,684,697,5,-13
6488,245,400,7,-155
6489,342,84,1,426
6490,709,434,10,275
6491,205,680,9,-475
6492,573,474,10,99
6493,903,554,1,1457
6494,234,47,6,187
6495,979,352,5,627
6496,29,300,7,-271
6497,238,985,9,-747
6498,212,177,2,389
6499,874,996,3,1870
6500,562,363,7,199
6501,407,321,3,728
6502,304,127,5,177
6503,937,517,7,420
6504,470,729,4,1199
6505,916,877,6,39
6506,948,892,7,56
6507,317,9,3,326
6508,291,793,8,-502
6509,854,473,5,381
6510,563,89,3,652
6511,168,233,5,-65
6512,165,857,3,1022
6513,404,496,7,-92
6514,426,424,6,2
6515,339,516,10,-177
6516,554,413,4,967
6517,811,195,10,616
6518,133,613,6,-480
6519,410,395,10,15
6520,736,586,6,150
6521,917,608,9,309
6522,33,379,5,-346
6523,247,804,7,-557
6524,577,633,2,1210
6525,877,148,7,729
6526,20,196,7,-176
6527,986,197,9,789
6528,421,769,7,-348
6529,338,874,6,-536
6530,140,553,7,-413
6531,389,938,6,-549
6532,907,91,7,816
6533,465,969,10,-504
6534,57,981,1,1038
6535,128,141,1,269
6536,872,695,10,177
6537,32,160,4,192
6538,42,864,4,906
6539,940,829,7,111
6540,710,325,6,385
6541,231,494,5,-263
6542,85,256,3,341
6543,529,676,7,-147
6544,3,148,8,-145
6545,683,774,5,-91
6546,415,338,3,753
6547,184,697,1,881
6548,190,30,3,220
6549,435,83,8,352
6550,794,211,10,583
6551,557,149,5,408
6552,165,251,9,-86
6553,599,171,4,770
6554,242,765,8,-523
6555,31,91,3,122
6556,122,51,8,71
6557,136,127,5,9
6558,162,306,2,468
6559,959,369,1,1328
6560,526,551,6,-25
6561,417,150,8,267
6562,81,277,3,358
6563,22,218,10,-196
6564,817,630,2,1447
6565,965,797,2,1762
6566,443,885,2,1328
6567,716,721,7,-5
6568,350,0,3,350
6569,701,66,8,635
6570,583,379,3,962
6571,938,979,3,1917
6572,250,834,3,1084
6573,623,601,10,22
6574,648,392,1,1040
6575,568,247,5,321
6576,258,159,1,417
6577,761,474,10,287
6578,416,530,8,-114
6579,233,673,4,906
6580,618,337,10,281
6581,750,917,8,-167
6582,413,902,3,1315
6583,104,411,5,-307
6584,238,94,10,144
6585,408,613,7,-205
6586,150,327,8,-177
6587,985,782,8,203
6588,375,985,7,-610
6589,709,129,8,580
6590,650,371,9,279
6591,865,340,6,525
6592,308,345,4,653
6593,954,307,8,647
6594,490,521,2,1011
6595,688,583,2,1271
6596,9,209,3,218
6597,47,637,6,-590
6598,645,727,1,1372
6599,34,435,6,-401
6600,968,733,8,235
6601,809,204,10,605
6602,983,486,7,497
6603,728,401,3,1129
6604,587,793,2,1380
6605,165,105,10,60
6606,861,355,8,506
6607,325,331,9,-6
6608,195,579,3,774
6609,564,707,2,1271
6610,316,304,1,620
6611,458,614,8,-156
6612,450,478,7,-28
6613,189,125,7,64
6614,272,416,5,-144
6615,11,105,3,116
6616,434,458,9,-24
6617,794,746,8,48
6618,57,628,9,-571
6619,593,437,5,156
6620,515,346,1,861
6621,903,522,1,1425
6622,447,660,5,-213
6623,502,165,6,337
6624,525,465,10,60
6625,456,39,5,417
6626,656,231,2,887
6627,361,269,5,92
6628,748,241,10,507
6629,871,994,9,-123
6630,635,620,6,15
6631,29,276,5,-247
6632,675,268,1,943
6633,914,968,1,1882
6634,228,267,3,495
6635,137,467,3,604
6636,957,404,6,553
6637,504,890,5,-386
6638,955,896,7,59
6639,244,737,9,-493
6640,514,227,1,741
6641,397,846,2,1243
6642,954,366,3,1320
6643,820,354,10,466
6644,754,724,5,30
6645,687,8,8,679
6646,528,432,7,96
6647,346,100,6,246
6648,756,819,8,-63
6649,454,703,10,-249
6650,5,455,4,460
6651,186,947,8,-761
6652,42,957,9,-915
6653,642,829,7,-187
6654,326,937,4,1263
6655,758,885,6,-127
6656,989,707,5,282
6657,152,725,5,-573
6658,591,858,7,-267
6659,596,494,1,1090
6660,630,818,6,-188
6661,36,503,6,-467
6662,904,483,2,1387
6663,866,217,3,1083
6664,587,332,8,255
6665,168,229,10,-61
6666,0,434,3,434
6667,850,212,4,1062
6668,593,67,10,526
6669,107,848,2,955
6670,33,730,2,763
6671,212,175,2,387
6672,396,23,7,373
6673,116,623,4,739
6674,463,46,4,509
6675,420,622,2,1042
6676,873,434,1,1307
6677,445,580,9,-135
6678,715,760,5,-45
6679,902,841,1,1743
6680,247,674,8,-427
6681,86,294,3,380
6682,115,461,9,-346
6683,617,171,5,446
6684,589,825,8,-236
6685,53,943,6,-890
6686,490,945,2,1435
6687,672,558,3,1230
6688,578,762,7,-184
6689,374,124,3,498
6690,420,509,10,-89
6691,407,979,3,1386
6692,373,534,3,907
6693,646,497,8,149
6694,606,182,9,424
6695,959,527,6,432
6696,99,265,10,-166
6697,777,20,2,797
6698,297,429,4,726
6699,369,598,10,-229
6700,222,584,1,806
6701,981,753,1,1734
6702,503,745,4,1248
6703,14,798,10,-784
6704,957,401,4,1358
6705,842,685,1,1527
6706,99,274,7,-175
6707,772,112,4,884
6708,140,963,10,-823
6709,133,996,1,1129
6710,541,918,2,1459
6711,221,551,2,772
6712,856,226,10,630
6713,13,568,7,-555
6714,778,37,10,741
6715,361,941,4,1302
6716,904,598,7,306
6717,148,749,3,897
6718,750,487,1,1237
6719,703,490,8,213
6720,908,795,6,113
6721,709,913,4,1622
6722,880,222,8,658
6723,737,574,3,1311
6724,378,11,7,367
6725,632,338,10,294
6726,149,866,10,-717
6727,942,335,8,607
6728,89,341,9,-252
6729,616,305,9,311
6730,996,399,7,597
6731,236,240,1,476
6732,51,995,8,-944
6733,262,280,5,-18
6734,499,88,8,411
6735,728,599,3,1327
6736,371,17,4,388
6737,776,805,1,1581
6738,592,423,9,169
6739,684,167,3,851
6740,865,180,5,685
6741,314,629,3,943
6742,277,605,9,-328
6743,183,488,9,-305
6744,592,897,1,1489
6745,99,571,4,670
6746,801,802,6,-1
6747,508,423,4,931
6748,266,189,5,77
6749,808,951,1,1759
6750,918,318,4,1236
6751,401,851,6,-450
6752,866,154,7,712
6753,425,873,6,-448
6754,176,435,3,611
6755,432,835,10,-403
6756,674,871,5,-197
6757,306,493,6,-187
6758,716,37,5,679
6759,948,28,8,920
6760,407,396,7,11
6761,950,148,3,1098
6762,693,153,7,540
6763,351,858,5,-507
6764,882,676,4,1558
6765,4,27,5,-23
6766,272,779,10,-507
6767,758,890,10,-132
6768,856,913,3,1769
6769,496,687,3,1183
6770,967,767,10,200
6771,971,422,5,549
6772,651,169,3,820
6773,84,5,8,79
6774,315,397,7,-82
6775,2,664,3,666
6776,326,649,3,975
6777,414,616,5,-202
6778,660,302,6,358
6779,436,394,7,42
6780,179,958,1,1137
6781,123,416,3,539
6782,66,213,9,-147
6783,857,780,3,1637
6784,54,632,8,-578
6785,964,125,2,1089
6786,590,917,8,-327
6787,958,104,7,854
6788,726,364,3,1090
6789,916,344,10,572
6790,632,403,1,1035
6791,60,116,7,-56
6792,990,272,5,718
6793,237,748,7,-511
6794,342,280,4,622
6795,411,434,8,-23
6796,370,911,5,-541
6797,70,976,2,1046
6798,342,969,5,-627
6799,366,921,3,1287
6800,136,834,10,-698
6801,482,544,5,-62
6802,144,225,8,-81
6803,198,257,1,455
6804,658,424,3,1082
6805,331,906,8,-575
6806,960,141,3,1101
6807,800,333,4,1133
6808,775,155,1,930
6809,475,644,3,1119
6810,519,614,3,1133
6811,891,840,1,1731
6812,740,410,8,330
6813,220,154,10,66
6814,313,243,7,70
6815,4,428,1,432
6816,520,449,7,71
6817,225,130,1,355
6818,427,82,8,345
6819,532,948,10,-416
6820,635,87,2,722
6821,877,588,6,289
6822,882,263,7,619
6823,944,764,5,180
6824,815,563,3,1378
6825,119,184,3,303
6826,958,160,9,798
6827,618,538,3,1156
6828,367,359,5,8
6829,516,872,2,1388
6830,727,952,6,-225
6831,819,921,1,1740
6832,375,371,7,4
6833,715,20,8,695
6834,101,926,9,-825
6835,653,491,8,162
6836,717,281,9,436
6837,521,785,4,1306
6838,207,329,4,536
6839,611,905,10,-294
6840,12,896,5,-884
6841,769,275,7,494
6842,11,512,6,-501
6843,279,781,9,-502
6844,261,256,4,517
6845,910,304,4,1214
6846,704,462,9,242
6847,737,563,1,1300
6848,456,538,9,-82
6849,595,411,3,1006
6850,609,172,4,781
6851,232,548,4,780
6852,378,823,9,-445
6853,121,978,7,-857
6854,345,110,10,235
6855,699,119,8,580
6856,652,871,10,-219
6857,940,633,6,307
6858,269,806,3,1075
6859,861,624,1,1485
6860,488,635,9,-147
6861,450,782,4,1232
6862,41,198,5,-157
6863,43,919,6,-876
6864,895,32,4,927
6865,951,418,9,533
6866,402,151,7,251
6867,589,801,1,1390
6868,878,236,9,642
6869,169,300,10,-131
6870,319,947,2,1266
6871,40,924,9,-884
6872,361,786,8,-425
6873,201,439,1,640
6874,757,150,1,907
6875,209,492,8,-283
6876,566,119,1,685
6877,98,926,2,1024
6878,43,724,7,-681
6879,749,741,3,1490
6880,885,811,1,1696
6881,402,702,5,-300
6882,502,76,7,426
6883,705,708,5,-3
6884,863,450,1,1313
6885,646,869,2,1515
6886,931,308,1,1239
6887,648,233,10,415
6888,454,187,6,267
6889,233,284,3,517
6890,887,81,4,968
6891,57,646,5,-589
6892,203,440,5,-237
6893,283,778,3,1061
6894,849,987,4,1836
6895,780,234,3,1014
6896,93,394,8,-301
6897,992,868,7,124
6898,882,805,5,77
6899,578,422,3,1000
6900,448,112,9,336
6901,135,596,6,-461
6902,860,505,8,355
6903,329,907,2,1236
6904,393,569,7,-176
6905,361,472,8,-111
6906,294,557,3,851
6907,258,460,8,-202
6908,492,502,10,-10
6909,236,387,7,-151
6910,702,991,3,1693
6911,454,995,4,1449
6912,92,502,3,594
6913,269,479,4,748
6914,927,355,3,1282
6915,766,551,6,215
6916,26,842,10,-816
6917,467,17,9,450
6918,146,125,8,21
6919,586,679,5,-93
6920,773,189,5,584
6921,641,529,7,112
6922,682,688,2,1370
6923,765,427,5,338
6924,910,773,9,137
6925,10,722,1,732
6926,906,559,8,347
6927,805,198,7,607
6928,17,899,10,-882
6929,647,769,8,-122
6930,572,377,1,949
6931,19,748,4,767
6932,943,54,3,997
6933,79,740,7,-661
6934,836,958,10,-122
6935,56,961,8,-905
6936,157,720,5,-563
6937,67,857,9,-790
6938,293,724,7,-431
6939,948,722,9,226
6940,544,396,2,940
6941,200,92,6,108
6942,792,764,3,1556
6943,61,851,1,912
6944,152,986,3,1138
6945,370,375,10,-5
6946,800,898,10,-98
6947,256,262,2,518
6948,129,704,1,833
6949,682,689,1,1371
6950,562,773,7,-211
6951,662,158,7,504
6952,148,958,5,-810
6953,783,392,4,1175
6954,154,231,8,-77
6955,678,618,8,60
6956,262,739,5,-477
6957,785,311,9,474
6958,72,748,9,-676
6959,524,498,6,26
6960,887,688,5,199
6961,142,654,6,-512
6962,153,438,2,591
6963,418,554,9,-136
6964,384,278,4,662
6965,411,165,7,246
6966,104,861,5,-757
6967,985,935,6,50
6968,342,997,5,-655
6969,301,564,1,865
6970,171,121,9,50
6971,506,705,8,-199
6972,121,764,10,-643
6973,448,868,8,-420
6974,760,70,3,830
6975,799,951,1,1750
6976,770,712,5,58
6977,604,606,3,1210
6978,77,432,7,-355
6979,582,335,8,247
6980,781,919,9,-138
6981,980,361,8,619
6982,230,31,9,199
6983,988,497,3,1485
6984,302,554,6,-252
6985,877,947,5,-70
6986,267,592,4,859
6987,313,899,10,-586
6988,571,935,2,1506
6989,721,390,1,1111
6990,892,772,3,1664
6991,497,47,4,544
6992,150,412,3,562
6993,437,213,8,224
6994,212,248,10,-36
6995,914,101,10,813
6996,696,529,9,167
6997,291,147,1,438
6998,575,60,7,515
6999,152,356,9,-204
7000,298,320,5,-22
7001,358,999,8,-641
7002,772,401,1,1173
7003,189,133,10,56
7004,314,771,4,1085
7005,473,261,4,734
7006,781,189,10,592
7007,581,877,4,1458
7008,601,290,5,311
7009,557,652,9,-95
7010,64,133,9,-69
7011,75,462,9,-387
7012,896,815,10,81
7013,228,997,4,1225
7014,222,37,4,259
7015,208,837,10,-629
7016,58,159,9,-101
7017,937,923,3,1860
7018,879,40,2,919
7019,33,717,7,-684
7020,838,299,5,539
7021,416,717,1,1133
7022,498,516,1,1014
7023,671,392,6,279
7024,778,235,8,543
7025,593,341,5,252
7026,906,23,6,883
7027,746,963,9,-217
7028,6,220,9,-214
7029,826,695,6,131
7030,486,541,7,-55
7031,11,526,8,-515
7032,198,229,1,427
7033,303,894,7,-591
7034,474,664,10,-190
7035,226,280,3,506
7036,403,255,6,148
7037,545,408,3,953
7038,299,927,8,-628
7039,336,311,2,647
7040,105,100,6,5
7041,382,449,10,-67
7042,351,191,1,542
7043,103,239,9,-136
7044,176,1,10,175
7045,696,566,4,1262
7046,983,487,9,496
7047,618,437,7,181
7048,152,261,1,413
7049,844,786,10,58
7050,641,550,5,91
7051,772,473,6,299
7052,231,712,9,-481
7053,367,687,1,1054
7054,491,561,10,-70
7055,406,586,8,-180
7056,480,223,6,257
7057,551,368,4,919
7058,979,215,1,1194
7059,153,810,9,-657
7060,601,11,7,590
7061,775,948,8,-173
7062,559,412,10,147
7063,862,942,2,1804
7064,540,618,3,1158
7065,784,726,2,1510
7066,402,809,3,1211
7067,55,654,9,-599
7068,939,217,2,1156
7069,851,19,6,832
7070,353,3,6,350
7071,558,897,3,1455
7072,370,523,4,893
7073,660,749,8,-89
7074,93,657,1,750
7075,331,194,4,525
7076,974,568,2,1542
7077,958,685,2,1643
7078,127,594,1,721
7079,9,702,8,-693
7080,798,47,9,751
7081,648,684,8,-36
7082,234,723,1,957
7083,386,992,4,1378
7084,281,237,5,44
7085,937,902,6,35
7086,205,185,9,20
7087,62,377,7,-315
7088,302,971,1,1273
7089,721,929,10,-208
7090,486,506,9,-20
7091,316,124,8,192
7092,134,486,7,-352
7093,177,296,9,-119
7094,737,291,8,446
7095,866,941,4,1807
7096,412,284,6,128
7097,477,515,1,992
7098,747,283,9,464
7099,136,553,1,689
7100,121,977,3,1098
7101,21,722,2,743
7102,843,820,4,1663
7103,622,405,1,1027
7104,172,597,4,769
7105,612,884,3,1496
7106,771,839,8,-68
7107,781,813,7,-32
7108,779,816,4,1595
7109,606,592,10,14
7110,445,544,7,-99
7111,929,950,10,-21
7112,879,369,3,1248
7113,564,338,10,226
7114,603,434,10,169
7115,607,39,6,568
7116,617,527,4,1144
7117,702,190,8,512
7118,31,466,1,497
7119,315,118,5,197
7120,315,863,10,-548
7121,231,882,2,1113
7122,428,19,7,409
7123,13,954,1,967
7124,203,854,9,-651
7125,888,107,3,995
7126,247,282,3,529
7127,541,838,5,-297
7128,771,154,7,617
7129,824,120,3,944
7130,369,815,6,-446
7131,225,548,2,773
7132,477,151,7,326
7133,264,618,6,-354
7134,107,557,4,664
7135,190,829,8,-639
7136,419,228,9,191
7137,523,26,2,549
7138,492,438,2,930
7139,206,203,6,3
7140,568,847,9,-279
7141,763,884,6,-121
7142,938,970,9,-32
7143,748,157,4,905
7144,998,804,8,194
7145,862,88,3,950
7146,266,836,2,1102
7147,262,555,6,-293
7148,417,560,9,-143
7149,407,259,3,666
7150,186,742,9,-556
7151,595,932,8,-337
7152,12,382,4,394
7153,852,468,6,384
7154,773,419,1,1192
7155,437,768,10,-331
7156,971,784,3,1755
7157,7,826,7,-819
7158,506,861,8,-355
7159,18,852,1,870
7160,792,258,10,534
7161,202,617,7,-415
7162,604,475,1,1079
7163,319,947,2,1266
7164,923,53,4,976
7165,302,112,7,190
7166,513,495,2,1008
7167,138,680,4,818
7168,701,16,7,685
7169,24,725,9,-701
7170,935,687,3,1622
7171,475,272,9,203
7172,454,8,7,446
7173,700,822,5,-122
7174,118,361,3,479
7175,450,181,9,269
7176,734,617,2,1351
7177,446,691,4,1137
7178,106,255,2,361
7179,617,648,3,1265
7180,111,733,5,-622
7181,288,43,4,331
7182,615,828,10,-213
7183,827,654,4,1481
7184,805,453,5,352
7185,390,920,1,1310
7186,358,298,6,60
7187,298,972,7,-674
7188,667,364,4,1031
7189,843,491,5,352
7190,982,447,2,1429
7191,559,770,6,-211
7192,785,75,5,710
7193,805,599,8,206
7194,273,25,2,298
7195,182,513,9,-331
7196,395,609,9,-214
7197,714,855,2,1569
7198,729,475,6,254
7199,511,501,1,1012
7200,36,50,10,-14
7201,469,48,2,517
7202,369,2,5,367
7203,867,420,2,1287
7204,544,151,8,393
7205,499,289,2,788
7206,244,632,2,876
7207,822,470,5,352
7208,325,702,2,1027
7209,551,205,6,346
7210,760,258,4,1018
7211,414,837,3,1251
7212,472,557,3,1029
7213,772,462,3,1234
7214,6,638,8,-632
7215,859,724,7,135
7216,241,870,7,-629
7217,334,316,5,18
7218,784,671,9,113
7219,175,98,3,273
7220,58,563,1,621
7221,579,740,5,-161
7222,7,887,1,894
7223,427,91,6,336
7224,700,803,4,1503
7225,183,291,1,474
7226,884,284,8,600
7227,675,99,7,576
7228,659,841,1,1500
7229,922,782,10,140
7230,276,988,9,-712
7231,912,186,2,1098
7232,584,134,3,718
7233,772,828,6,-56
7234,592,893,2,1485
7235,63,162,3,225
7236,515,447,5,68
7237,760,494,1,1254
7238,236,839,5,-603
7239,257,577,6,-320
7240,528,412,5,116
7241,605,847,2,1452
7242,27,693,6,-666
7243,167,125,4,292
7244,510,257,9,253
7245,107,851,1,958
7246,649,637,8,12
7247,73,597,5,-524
7248,959,528,3,1487
7249,655,506,2,1161
7250,495,424,8,71
7251,364,651,4,1015
7252,342,851,5,-509
7253,83,863,7,-780
7254,276,71,3,347
7255,12,884,7,-872
7256,483,594,8,-111
7257,576,705,4,1281
7258,563,991,7,-428
7259,616,254,3,870
7260,565,850,5,-285
7261,214,265,7,-51
7262,589,506,10,83
7263,537,457,1,994
7264,297,581,9,-284
7265,160,722,7,-562
7266,922,168,10,754
7267,666,218,4,884
7268,338,58,10,280
7269,614,509,8,105
7270,38,520,7,-482
7271,594,659,9,-65
7272,995,474,8,521
7273,835,708,4,1543
7274,732,449,10,283
7275,12,192,3,204
7276,563,949,10,-386
7277,841,999,1,1840
7278,759,6,7,753
7279,380,719,5,-339
7280,237,314,6,-77
7281,15,300,7,-285
7282,205,207,8,-2
7283,116,132,1,248
7284,228,14,5,214
7285,806,617,3,1423
7286,737,71,4,808
7287,480,881,5,-401
7288,338,219,1,557
7289,966,781,2,1747
7290,586,877,9,-291
7291,805,548,2,1353
7292,771,729,6,42
7293,666,753,6,-87
7294,410,145,7,265
7295,101,288,7,-187
7296,849,203,1,1052
7297,483,997,9,-514
7298,365,945,4,1310
7299,569,786,1,1355
7300,626,101,6,525
7301,769,667,10,102
7302,933,853,4,1786
7303,359,780,6,-421
7304,134,539,2,673
7305,348,571,8,-223
7306,20,802,7,-782
7307,209,123,7,86
7308,146,919,6,-773
7309,43,143,1,186
7310,810,659,7,151
