p,q,f,out
525,694,9,1219
930,209,4,1139
232,498,10,730
12,36,8,48
747,2,10,749
84,664,8,748
26,367,6,393
980,902,7,1882
776,950,10,1726
428,191,2,619
428,233,3,661
506,844,3,1350
101,113,6,214
344,860,5,1204
612,27,9,639
133,805,2,938
137,124,4,261
983,641,2,1624
439,641,8,1080
518,584,8,1102
818,523,8,1341
552,91,1,643
264,631,6,895
31,935,3,966
369,855,10,1224
25,292,5,317
444,770,4,1214
674,304,2,978
216,245,8,461
151,615,5,766
794,819,5,1613
54,716,9,770
697,899,5,1596
699,6,10,705
991,967,8,1958
437,202,10,639
409,881,1,1290
354,578,6,932
820,274,6,1094
684,363,5,1047
228,343,5,571
949,854,1,1803
961,250,9,1211
895,175,5,1070
44,15,1,59
307,564,3,871
477,206,2,683
831,892,2,1723
803,898,5,1701
68,125,2,193
697,174,3,871
464,794,7,1258
92,964,5,1056
641,974,9,1615
735,616,4,1351
361,188,1,549
497,389,4,886
595,114,5,709
327,799,3,1126
21,979,9,1000
375,401,9,776
113,915,6,1028
310,664,9,974
314,623,6,937
502,216,6,718
53,611,6,664
54,491,2,545
150,53,1,203
849,978,9,1827
645,636,3,1281
967,539,3,1506
404,96,2,500
687,414,4,1101
783,717,5,1500
192,898,9,1090
385,602,5,987
204,521,5,725
857,679,2,1536
925,80,3,1005
925,892,1,1817
278,620,1,898
989,247,7,1236
598,328,7,926
198,594,4,792
99,954,9,1053
669,774,9,1443
510,895,2,1405
725,554,2,1279
305,248,9,553
846,222,3,1068
977,277,6,1254
901,41,9,942
904,441,4,1345
265,674,10,939
889,78,4,967
897,136,10,1033
780,74,6,854
665,186,2,851
279,214,2,493
2,186,2,188
855,294,7,1149
450,303,8,753
578,906,3,1484
811,25,1,836
107,100,6,207
756,22,6,778
325,71,3,396
811,4,7,815
272,256,6,528
808,122,7,930
53,723,5,776
60,317,8,377
666,826,2,1492
611,301,5,912
751,95,3,846
276,438,9,714
551,129,3,680
13,573,5,586
948,118,4,1066
