p,q,f,out
528,530,2,1058
91,515,2,606
602,413,2,1015
982,980,6,1962
765,213,7,978
523,290,10,813
633,322,1,955
518,785,8,1303
813,830,1,1643
80,848,6,928
536,288,2,824
680,49,2,729
282,744,4,1026
262,475,6,737
321,835,3,1156
788,704,8,1492
362,142,10,504
314,453,4,767
155,98,9,253
223,949,3,1172
965,627,5,1592
91,336,1,427
156,658,10,814
666,791,2,1457
544,514,7,1058
585,653,2,1238
469,615,3,1084
904,983,9,1887
470,970,2,1440
832,559,7,1391
126,149,5,275
395,8,4,403
699,431,4,1130
430,746,8,1176
986,340,8,1326
263,521,2,784
979,195,2,1174
236,665,6,901
473,702,4,1175
405,436,6,841
91,733,5,824
737,443,8,1180
28,362,5,390
619,715,8,1334
344,164,8,508
912,645,7,1557
227,825,1,1052
936,375,10,1311
850,929,1,1779
293,874,7,1167
864,292,1,1156
539,467,8,1006
724,825,4,1549
161,957,2,1118
408,369,8,777
786,231,10,1017
426,751,5,1177
593,59,7,652
708,930,7,1638
144,901,10,1045
192,649,9,841
397,26,6,423
436,657,8,1093
123,463,5,586
687,969,1,1656
443,755,5,1198
441,718,9,1159
13,324,1,337
339,316,1,655
999,470,5,1469
589,39,7,628
918,27,7,945
163,596,7,759
747,684,4,1431
647,540,4,1187
704,949,4,1653
756,996,4,1752
208,538,1,746
485,604,7,1089
848,420,1,1268
263,751,3,1014
105,161,7,266
208,425,8,633
929,208,6,1137
105,787,2,892
68,161,3,229
549,119,5,668
283,701,5,984
158,417,10,575
828,651,7,1479
626,744,1,1370
245,371,2,616
994,461,1,1455
719,21,7,740
582,563,6,1145
404,627,3,1031
985,971,7,1956
826,494,5,1320
262,503,8,765
444,0,8,444
356,711,6,1067
429,814,8,1243
287,613,7,900
433,68,8,501
866,333,3,1199
461,632,2,1093
529,624,5,1153
174,488,3,662
170,98,2,268
866,279,3,1145
915,847,4,1762
42,976,5,1018
673,388,10,1061
530,375,6,905
376,884,10,1260
858,489,1,1347
892,395,8,1287
24,663,3,687
456,336,3,792
243,350,8,593
44,747,3,791
961,495,2,1456
282,186,2,468
743,523,5,1266
954,530,6,1484
573,823,10,1396
567,784,3,1351
248,736,4,984
426,723,10,1149
116,484,1,600
251,190,6,441
