,p,q,f,out
6286,255,199,6,56
6287,543,721,1,1264
6288,486,264,1,750
6289,953,706,1,1659
6290,405,337,8,68
6291,237,588,10,-351
6292,573,685,8,-112
6293,354,899,2,1253
6294,611,869,2,1480
6295,986,244,5,742
6296,161,230,2,391
6297,187,491,8,-304
6298,696,120,8,576
6299,927,10,6,917
6300,646,173,1,819
6301,375,89,8,286
6302,792,237,6,555
6303,792,920,2,1712
6304,20,939,1,959
6305,923,55,9,868
6306,111,395,10,-284
6307,988,221,6,767
6308,105,922,5,-817
6309,980,178,6,802
6310,106,613,8,-507
6311,942,427,8,515
6312,865,560,10,305
6313,232,455,4,687
6314,185,441,5,-256
6315,673,275,8,398
6316,876,535,4,1411
6317,435,777,7,-342
6318,373,145,4,518
6319,332,714,8,-382
6320,73,40,4,113
6321,209,19,10,190
6322,65,160,2,225
6323,71,374,9,-303
6324,216,747,5,-531
6325,29,777,6,-748
6326,895,328,10,567
6327,105,795,8,-690
6328,166,637,5,-471
6329,430,615,8,-185
6330,99,537,1,636
6331,581,770,6,-189
6332,579,898,4,1477
6333,100,613,8,-513
6334,87,468,3,555
6335,147,798,7,-651
6336,618,403,8,215
6337,114,658,4,772
6338,852,554,7,298
6339,29,900,3,929
6340,642,185,10,457
6341,143,138,7,5
6342,221,54,9,167
6343,967,272,2,1239
6344,621,282,2,903
6345,726,83,3,809
6346,893,671,7,222
6347,885,106,2,991
6348,319,656,4,975
6349,785,320,7,465
6350,483,274,4,757
6351,39,787,10,-748
6352,329,915,3,1244
6353,665,605,10,60
6354,612,510,4,1122
6355,767,611,2,1378
6356,134,959,3,1093
6357,161,915,8,-754
6358,174,189,1,363
6359,312,460,5,-148
6360,563,132,3,695
6361,133,443,5,-310
6362,892,884,10,8
6363,981,397,1,1378
6364,493,893,2,1386
6365,958,242,4,1200
6366,747,284,1,1031
6367,57,63,7,-6
6368,4,853,9,-849
6369,909,973,10,-64
6370,987,512,7,475
6371,152,910,1,1062
6372,505,991,6,-486
6373,36,145,6,-109
6374,219,429,6,-210
6375,139,976,9,-837
6376,822,20,2,842
6377,312,967,7,-655
6378,316,555,4,871
6379,695,680,8,15
6380,897,296,5,601
6381,917,758,5,159
6382,760,334,5,426
6383,803,171,2,974
6384,675,592,1,1267
6385,449,200,10,249
6386,909,633,7,276
6387,660,678,7,-18
6388,500,433,7,67
6389,919,359,1,1278
6390,932,874,7,58
6391,449,385,5,64
6392,861,726,10,135
6393,246,433,7,-187
6394,654,402,10,252
6395,249,212,5,37
6396,56,529,5,-473
6397,761,366,10,395
6398,179,51,9,128
6399,145,525,2,670
6400,542,135,7,407
6401,661,204,9,457
6402,346,187,8,159
6403,634,430,10,204
6404,149,875,9,-726
6405,767,962,7,-195
6406,532,646,2,1178
6407,764,555,7,209
6408,710,277,6,433
6409,793,977,3,1770
6410,534,395,10,139
6411,744,939,2,1683
6412,826,589,8,237
6413,492,202,2,694
6414,940,12,8,928
6415,768,639,10,129
6416,847,802,3,1649
6417,267,809,1,1076
6418,733,860,3,1593
6419,566,357,7,209
6420,336,885,3,1221
6421,296,500,10,-204
6422,356,550,6,-194
6423,355,361,6,-6
6424,789,976,2,1765
6425,609,131,2,740
6426,652,102,9,550
6427,764,380,3,1144
6428,868,493,3,1361
6429,728,435,8,293
6430,79,834,10,-755
6431,386,128,8,258
6432,483,982,1,1465
6433,222,161,3,383
6434,802,647,5,155
6435,269,666,9,-397
6436,553,617,2,1170
6437,477,456,7,21
6438,765,158,10,607
6439,546,566,5,-20
6440,524,135,8,389
6441,28,553,6,-525
6442,167,26,7,141
6443,751,772,2,1523
6444,948,248,8,700
6445,475,345,5,130
6446,111,39,7,72
6447,691,527,2,1218
6448,795,223,8,572
6449,172,581,10,-409
6450,224,530,9,-306
6451,515,35,7,480
6452,351,771,4,1122
6453,702,229,10,473
6454,329,368,7,-39
6455,423,286,2,709
6456,917,715,5,202
6457,328,614,5,-286
6458,890,166,2,1056
6459,390,396,4,786
6460,454,689,10,-235
6461,183,339,8,-156
6462,538,330,9,208
6463,809,773,4,1582
6464,872,737,5,135
6465,822,189,3,1011
6466,39,525,3,564
6467,620,522,7,98
6468,378,318,4,696
6469,736,803,10,-67
6470,745,161,8,584
6471,620,846,10,-226
6472,23,217,4,240
6473,833,888,6,-55
6474,240,956,2,1196
6475,374,247,10,127
6476,684,997,6,-313
6477,573,328,9,245
6478,572,525,2,1097
6479,448,132,2,580
6480,944,455,7,489
6481,616,198,4,814
6482,539,514,3,1053
6483,569,319,3,888
6484,363,237,5,126
6485,371,909,2,1280
6486,36,736,3,772
6487,72,151,1,223
6488,672,327,5,345
6489,340,748,5,-408
6490,708,873,3,1581
6491,611,416,9,195
6492,585,811,3,1396
6493,638,876,3,1514
6494,932,593,4,1525
6495,988,881,1,1869
6496,902,931,7,-29
6497,799,749,6,50
6498,604,715,1,1319
6499,684,62,9,622
6500,456,758,3,1214
6501,358,300,10,58
6502,778,595,4,1373
6503,288,529,1,817
6504,853,438,8,415
6505,642,442,3,1084
6506,777,220,3,997
6507,124,823,4,947
6508,833,180,5,653
6509,948,906,8,42
6510,993,814,8,179
6511,634,25,6,609
6512,939,526,5,413
6513,780,941,10,-161
6514,893,95,2,988
6515,523,838,5,-315
6516,325,489,9,-164
6517,708,63,8,645
6518,333,746,3,1079
6519,325,17,6,308
6520,568,614,1,1182
6521,876,760,7,116
6522,373,928,5,-555
6523,86,337,7,-251
6524,447,896,8,-449
6525,199,764,7,-565
6526,488,179,10,309
6527,12,91,8,-79
6528,942,455,7,487
6529,139,517,7,-378
6530,446,439,3,885
6531,823,705,4,1528
6532,312,112,7,200
6533,216,923,3,1139
6534,492,747,9,-255
6535,438,929,4,1367
6536,919,204,10,715
6537,828,86,4,914
6538,803,140,1,943
6539,579,295,4,874
6540,75,924,1,999
6541,656,944,3,1600
6542,491,328,5,163
6543,632,521,4,1153
6544,331,910,8,-579
6545,579,736,9,-157
6546,972,343,10,629
6547,261,851,1,1112
6548,837,103,7,734
6549,280,518,5,-238
6550,824,105,5,719
6551,139,815,5,-676
6552,608,803,7,-195
6553,449,772,6,-323
6554,663,903,8,-240
6555,395,168,7,227
6556,790,807,7,-17
6557,524,553,4,1077
6558,499,166,6,333
6559,589,52,7,537
6560,828,584,7,244
6561,549,764,4,1313
6562,532,986,1,1518
6563,508,683,6,-175
6564,775,984,9,-209
6565,590,722,7,-132
6566,924,127,1,1051
6567,664,508,3,1172
6568,210,681,2,891
6569,938,557,2,1495
6570,563,834,6,-271
6571,969,55,5,914
6572,61,389,7,-328
6573,816,341,6,475
6574,351,735,9,-384
6575,95,287,1,382
6576,920,456,1,1376
6577,27,323,8,-296
6578,200,711,2,911
6579,610,621,2,1231
6580,273,293,6,-20
6581,30,803,5,-773
6582,32,109,10,-77
6583,394,680,4,1074
6584,44,451,5,-407
6585,392,421,9,-29
6586,638,723,1,1361
6587,867,917,5,-50
6588,69,638,2,707
6589,822,285,9,537
6590,43,481,7,-438
6591,371,428,3,799
6592,454,356,4,810
6593,122,287,9,-165
6594,297,230,2,527
6595,880,632,8,248
6596,717,21,4,738
6597,418,677,10,-259
6598,216,60,1,276
6599,528,64,9,464
6600,60,180,8,-120
6601,928,494,2,1422
6602,171,801,10,-630
6603,848,865,4,1713
6604,622,922,6,-300
6605,650,196,6,454
6606,778,880,9,-102
6607,580,142,7,438
6608,753,100,9,653
6609,543,389,1,932
6610,22,165,9,-143
6611,525,581,9,-56
6612,698,788,1,1486
6613,636,844,3,1480
6614,161,901,5,-740
6615,341,411,6,-70
6616,140,334,7,-194
6617,982,676,8,306
6618,385,335,5,50
6619,219,431,8,-212
6620,225,143,8,82
6621,695,676,1,1371
6622,892,106,4,998
6623,697,520,7,177
6624,680,814,4,1494
6625,114,459,4,573
6626,411,228,3,639
6627,129,412,1,541
6628,458,650,4,1108
6629,257,26,2,283
6630,425,740,8,-315
6631,910,139,6,771
6632,949,897,7,52
6633,890,168,4,1058
6634,427,385,2,812
6635,61,462,3,523
6636,613,839,5,-226
6637,270,493,9,-223
6638,514,100,3,614
6639,549,190,6,359
6640,119,359,4,478
6641,87,103,8,-16
6642,24,492,3,516
6643,764,822,9,-58
6644,238,622,2,860
6645,781,288,8,493
6646,310,868,2,1178
6647,998,59,1,1057
6648,213,768,5,-555
6649,599,646,8,-47
6650,726,113,3,839
6651,373,40,1,413
6652,399,667,3,1066
6653,767,410,2,1177
6654,279,390,9,-111
6655,760,285,3,1045
6656,598,294,2,892
6657,456,981,3,1437
6658,997,103,10,894
6659,90,260,2,350
6660,410,520,9,-110
6661,507,504,1,1011
6662,97,112,9,-15
6663,45,555,1,600
6664,268,298,7,-30
6665,320,733,8,-413
6666,101,125,10,-24
6667,939,274,8,665
6668,113,892,3,1005
6669,680,847,10,-167
6670,17,173,10,-156
6671,39,341,1,380
6672,703,293,6,410
6673,601,795,6,-194
6674,208,629,7,-421
6675,597,150,10,447
6676,98,256,5,-158
6677,663,264,2,927
6678,148,322,3,470
6679,119,913,5,-794
6680,80,740,6,-660
6681,651,328,2,979
6682,809,164,2,973
6683,97,667,10,-570
6684,983,267,8,716
6685,866,720,8,146
6686,301,23,4,324
6687,288,887,8,-599
6688,634,866,3,1500
6689,380,535,10,-155
6690,877,664,1,1541
6691,466,938,9,-472
6692,285,744,5,-459
6693,641,240,5,401
6694,776,730,4,1506
6695,771,128,8,643
6696,849,225,4,1074
6697,180,744,8,-564
6698,26,505,10,-479
6699,579,844,6,-265
6700,292,159,7,133
6701,181,936,2,1117
6702,565,620,2,1185
6703,487,87,9,400
6704,30,308,10,-278
6705,468,124,5,344
6706,715,338,6,377
6707,465,252,3,717
6708,180,378,10,-198
6709,931,239,7,692
6710,582,15,5,567
6711,582,29,6,553
6712,279,206,8,73
6713,857,114,1,971
6714,25,949,9,-924
6715,631,756,1,1387
6716,29,908,5,-879
6717,461,408,8,53
6718,860,98,5,762
6719,99,437,5,-338
6720,595,544,9,51
6721,46,628,2,674
6722,900,723,7,177
6723,258,219,1,477
6724,405,549,1,954
6725,958,116,10,842
6726,358,950,9,-592
6727,23,562,7,-539
6728,49,355,7,-306
6729,973,262,10,711
6730,371,368,2,739
6731,578,958,9,-380
6732,309,493,6,-184
6733,874,327,2,1201
6734,158,471,9,-313
6735,865,476,6,389
6736,572,475,10,97
6737,9,607,4,616
6738,76,841,4,917
6739,483,839,8,-356
6740,547,818,9,-271
6741,759,932,10,-173
6742,748,18,2,766
6743,763,620,8,143
6744,483,50,4,533
6745,229,552,1,781
6746,879,958,6,-79
6747,291,230,2,521
6748,506,0,8,506
6749,302,392,9,-90
6750,296,245,5,51
6751,254,819,8,-565
6752,298,31,5,267
6753,94,675,1,769
6754,795,678,6,117
6755,309,668,4,977
6756,14,699,7,-685
6757,429,158,10,271
6758,871,914,3,1785
6759,316,265,1,581
6760,445,166,1,611
6761,393,751,4,1144
6762,184,217,6,-33
6763,181,790,8,-609
6764,413,529,6,-116
6765,904,299,2,1203
6766,584,603,8,-19
6767,124,319,5,-195
6768,678,229,8,449
6769,428,19,7,409
6770,799,866,5,-67
6771,574,133,3,707
6772,681,635,4,1316
6773,346,786,9,-440
6774,512,374,6,138
6775,707,72,9,635
6776,201,614,7,-413
6777,436,529,4,965
6778,173,464,4,637
6779,787,199,10,588
6780,712,930,4,1642
6781,445,879,6,-434
6782,529,663,3,1192
6783,820,403,10,417
6784,263,340,9,-77
6785,546,123,6,423
6786,99,57,8,42
6787,562,1,10,561
6788,164,26,5,138
6789,684,393,4,1077
6790,354,670,9,-316
6791,624,685,8,-61
6792,885,890,9,-5
6793,710,356,9,354
6794,16,830,7,-814
6795,904,479,6,425
6796,483,800,7,-317
6797,997,99,6,898
6798,307,75,7,232
6799,873,289,6,584
6800,432,307,10,125
6801,320,477,10,-157
6802,871,717,1,1588
6803,783,374,2,1157
6804,463,426,9,37
6805,684,424,3,1108
6806,183,887,10,-704
6807,306,691,6,-385
6808,668,912,2,1580
6809,533,970,4,1503
6810,911,459,3,1370
6811,30,70,10,-40
6812,179,562,9,-383
6813,488,679,2,1167
6814,154,707,5,-553
6815,548,830,9,-282
6816,32,705,3,737
6817,7,679,7,-672
6818,550,423,5,127
6819,70,472,4,542
6820,276,826,1,1102
6821,28,431,10,-403
6822,713,859,2,1572
6823,468,741,3,1209
6824,570,433,4,1003
6825,222,745,5,-523
6826,509,387,7,122
6827,816,115,7,701
6828,694,668,1,1362
6829,608,757,6,-149
6830,474,295,2,769
6831,631,379,5,252
6832,949,96,5,853
6833,796,309,5,487
6834,742,251,6,491
6835,823,445,5,378
6836,654,629,7,25
6837,80,507,9,-427
6838,705,418,3,1123
6839,923,365,9,558
6840,555,358,10,197
6841,982,23,9,959
6842,676,352,4,1028
6843,705,957,4,1662
6844,674,520,3,1194
6845,493,643,9,-150
6846,831,751,1,1582
6847,883,304,3,1187
6848,463,277,10,186
6849,815,344,4,1159
6850,678,518,1,1196
6851,488,491,6,-3
6852,842,702,3,1544
6853,625,568,5,57
6854,930,402,4,1332
6855,488,970,7,-482
6856,636,961,2,1597
6857,511,649,9,-138
6858,522,191,9,331
6859,922,728,10,194
6860,494,771,2,1265
6861,33,365,5,-332
6862,156,316,5,-160
6863,518,993,10,-475
6864,219,219,5,0
6865,651,750,2,1401
6866,680,842,3,1522
6867,666,965,2,1631
6868,727,133,9,594
6869,917,491,1,1408
6870,698,465,2,1163
6871,195,712,9,-517
6872,324,181,10,143
6873,746,202,7,544
6874,123,80,1,203
6875,65,457,8,-392
6876,246,963,1,1209
6877,823,263,9,560
6878,485,157,10,328
6879,467,740,3,1207
6880,816,697,3,1513
6881,105,305,7,-200
6882,575,947,8,-372
6883,509,592,4,1101
6884,374,841,2,1215
6885,73,549,4,622
6886,552,473,4,1025
6887,899,337,4,1236
6888,513,86,8,427
6889,165,246,10,-81
6890,515,725,1,1240
6891,879,27,10,852
6892,696,841,3,1537
6893,115,698,2,813
6894,164,219,4,383
6895,914,748,5,166
6896,81,559,2,640
6897,499,276,4,775
6898,934,524,8,410
6899,912,870,9,42
6900,825,637,2,1462
6901,344,535,8,-191
6902,520,193,6,327
6903,23,224,7,-201
6904,265,414,4,679
6905,878,845,3,1723
6906,803,599,9,204
6907,451,159,5,292
6908,332,709,4,1041
6909,325,676,9,-351
6910,132,425,8,-293
6911,104,785,2,889
6912,336,106,1,442
6913,445,135,3,580
6914,158,402,7,-244
6915,860,50,9,810
6916,486,358,4,844
6917,238,238,2,476
6918,705,471,3,1176
6919,624,732,4,1356
6920,452,457,8,-5
6921,653,951,2,1604
6922,382,593,3,975
6923,305,301,4,606
6924,551,657,8,-106
6925,270,626,6,-356
6926,416,625,8,-209
6927,306,922,1,1228
6928,307,88,7,219
6929,224,360,8,-136
6930,437,113,9,324
6931,100,228,8,-128
6932,316,47,10,269
6933,836,20,4,856
6934,261,957,1,1218
6935,267,232,9,35
6936,37,260,2,297
6937,559,672,6,-113
6938,518,909,8,-391
6939,680,171,9,509
6940,983,708,8,275
6941,223,427,8,-204
6942,822,658,5,164
6943,425,613,5,-188
6944,714,459,10,255
6945,472,177,10,295
6946,120,28,5,92
6947,879,967,10,-88
6948,536,347,7,189
6949,344,483,2,827
6950,65,148,9,-83
6951,481,639,2,1120
6952,286,211,10,75
6953,856,783,7,73
6954,615,985,1,1600
6955,547,444,8,103
6956,707,419,8,288
6957,7,9,8,-2
6958,612,553,3,1165
6959,819,412,10,407
6960,951,97,1,1048
6961,491,667,10,-176
6962,726,998,7,-272
6963,328,821,7,-493
6964,168,347,7,-179
6965,552,941,5,-389
6966,504,962,4,1466
6967,461,878,9,-417
6968,153,494,3,647
6969,205,634,8,-429
6970,989,768,9,221
6971,629,330,4,959
6972,977,228,1,1205
6973,629,820,9,-191
6974,648,813,5,-165
6975,452,126,10,326
6976,839,729,8,110
6977,744,267,7,477
6978,636,608,9,28
6979,883,989,10,-106
6980,78,464,1,542
6981,477,770,7,-293
6982,269,409,4,678
6983,700,181,1,881
6984,779,428,4,1207
6985,798,822,8,-24
6986,58,64,8,-6
6987,309,953,7,-644
6988,704,933,2,1637
6989,228,979,10,-751
6990,317,334,9,-17
6991,741,434,5,307
6992,950,836,4,1786
6993,533,185,8,348
6994,741,994,1,1735
6995,104,76,10,28
6996,441,988,2,1429
6997,86,159,1,245
6998,759,1,5,758
6999,242,79,5,163
7000,997,938,6,59
7001,811,401,2,1212
7002,955,302,9,653
7003,698,894,2,1592
7004,999,757,4,1756
7005,564,599,4,1163
7006,614,380,1,994
7007,539,133,3,672
7008,454,434,3,888
7009,250,212,2,462
7010,204,92,8,112
7011,133,74,5,59
7012,777,293,7,484
7013,216,617,2,833
7014,297,220,5,77
7015,745,446,8,299
7016,903,137,2,1040
7017,185,642,5,-457
7018,533,306,4,839
7019,20,883,2,903
7020,138,623,5,-485
7021,350,871,4,1221
7022,982,807,3,1789
7023,708,15,4,723
7024,354,274,2,628
7025,12,992,2,1004
7026,907,660,8,247
7027,103,208,1,311
7028,686,341,10,345
7029,798,333,9,465
7030,654,257,9,397
7031,601,339,3,940
7032,752,234,4,986
7033,832,998,10,-166
7034,25,862,1,887
7035,828,934,3,1762
7036,734,366,6,368
7037,755,993,6,-238
7038,596,217,10,379
7039,98,341,9,-243
7040,785,556,5,229
7041,126,234,6,-108
7042,530,955,10,-425
7043,426,544,3,970
7044,392,0,2,392
7045,241,757,2,998
7046,937,960,4,1897
7047,801,501,4,1302
7048,415,724,2,1139
7049,654,867,2,1521
7050,294,376,2,670
7051,750,740,9,10
7052,875,889,9,-14
7053,971,809,10,162
7054,241,701,2,942
7055,339,842,3,1181
7056,371,125,3,496
7057,879,544,3,1423
7058,257,341,5,-84
7059,853,585,8,268
7060,391,232,10,159
7061,999,396,7,603
7062,255,895,8,-640
7063,643,449,3,1092
7064,429,503,7,-74
7065,947,833,3,1780
7066,729,684,7,45
7067,565,459,1,1024
7068,361,837,7,-476
7069,791,145,6,646
7070,840,53,3,893
7071,653,959,3,1612
7072,923,868,8,55
7073,629,333,6,296
7074,128,786,8,-658
7075,399,517,3,916
7076,386,281,8,105
7077,674,275,3,949
7078,724,179,9,545
7079,779,583,9,196
7080,315,805,4,1120
7081,686,989,6,-303
7082,217,578,6,-361
7083,976,103,10,873
7084,525,102,2,627
7085,654,363,4,1017
7086,650,409,10,241
7087,51,192,9,-141
7088,448,787,4,1235
7089,319,627,3,946
7090,433,251,5,182
7091,152,65,6,87
7092,805,78,3,883
7093,879,252,2,1131
7094,34,697,4,731
7095,890,825,7,65
7096,289,757,5,-468
7097,349,32,4,381
7098,279,474,8,-195
7099,189,331,4,520
7100,491,403,1,894
7101,789,427,9,362
7102,411,290,9,121
7103,200,535,1,735
7104,591,825,6,-234
7105,172,625,10,-453
7106,138,914,1,1052
7107,22,495,3,517
7108,75,231,6,-156
7109,237,275,7,-38
7110,576,856,4,1432
7111,408,671,1,1079
7112,33,350,9,-317
7113,90,402,3,492
7114,193,391,8,-198
7115,361,729,10,-368
7116,151,555,10,-404
7117,723,359,2,1082
7118,178,25,2,203
7119,886,157,6,729
7120,315,857,7,-542
7121,292,706,9,-414
7122,581,665,5,-84
7123,731,392,1,1123
7124,304,598,10,-294
7125,362,662,5,-300
7126,767,383,4,1150
7127,702,981,1,1683
7128,948,111,4,1059
7129,27,469,10,-442
7130,371,137,4,508
7131,54,425,6,-371
7132,816,889,4,1705
7133,579,606,9,-27
7134,579,587,4,1166
7135,339,619,8,-280
7136,805,687,8,118
7137,372,707,2,1079
7138,532,46,8,486
7139,435,356,3,791
7140,33,991,8,-958
7141,65,158,1,223
7142,302,12,6,290
7143,719,554,2,1273
7144,770,854,5,-84
7145,52,722,9,-670
7146,611,386,9,225
7147,945,862,1,1807
7148,279,279,3,558
7149,919,231,5,688
7150,525,174,7,351
7151,225,703,4,928
7152,813,432,2,1245
7153,263,855,8,-592
7154,843,877,7,-34
7155,760,461,1,1221
7156,347,810,7,-463
7157,694,236,4,930
7158,212,119,5,93
7159,942,749,2,1691
7160,951,579,1,1530
7161,360,864,1,1224
7162,600,909,9,-309
7163,251,141,2,392
7164,382,356,3,738
7165,127,520,8,-393
7166,155,864,7,-709
7167,850,119,4,969
7168,249,23,8,226
7169,667,491,8,176
7170,474,879,3,1353
7171,157,479,9,-322
7172,303,860,10,-557
7173,508,549,2,1057
7174,965,152,1,1117
7175,889,206,6,683
7176,380,354,10,26
7177,343,142,3,485
7178,327,269,7,58
7179,478,730,1,1208
7180,695,519,3,1214
7181,854,919,8,-65
7182,925,194,7,731
7183,558,916,4,1474
7184,586,316,7,270
7185,152,743,1,895
7186,699,919,10,-220
7187,569,977,8,-408
7188,631,575,8,56
7189,703,963,8,-260
7190,14,501,5,-487
7191,115,181,5,-66
7192,690,86,7,604
7193,201,800,1,1001
7194,167,597,8,-430
7195,382,665,1,1047
7196,339,703,6,-364
7197,56,945,10,-889
7198,893,338,5,555
7199,622,658,10,-36
7200,176,59,1,235
7201,45,71,3,116
7202,904,831,4,1735
7203,319,648,5,-329
7204,963,352,2,1315
7205,708,234,3,942
7206,257,494,10,-237
7207,46,504,6,-458
7208,287,804,3,1091
7209,819,299,4,1118
7210,347,659,2,1006
7211,183,938,1,1121
7212,772,984,8,-212
7213,626,477,4,1103
7214,653,451,6,202
7215,357,823,10,-466
7216,32,233,6,-201
7217,860,228,7,632
7218,922,327,9,595
7219,172,76,2,248
7220,333,344,4,677
7221,600,635,7,-35
7222,334,411,9,-77
7223,241,261,8,-20
7224,934,581,7,353
7225,870,161,1,1031
7226,227,807,3,1034
7227,286,945,3,1231
7228,154,527,4,681
7229,715,814,7,-99
7230,828,777,3,1605
7231,79,853,1,932
7232,170,969,9,-799
7233,144,496,8,-352
7234,243,202,3,445
7235,819,574,6,245
7236,999,994,9,5
7237,534,472,4,1006
7238,374,821,6,-447
7239,872,948,7,-76
7240,809,39,3,848
7241,784,599,5,185
7242,350,202,3,552
7243,898,893,4,1791
7244,51,576,3,627
7245,414,194,7,220
7246,330,989,3,1319
7247,938,719,7,219
7248,973,715,8,258
7249,914,351,5,563
7250,740,6,5,734
7251,408,730,3,1138
7252,175,99,4,274
7253,766,519,8,247
7254,360,160,5,200
7255,302,362,5,-60
7256,684,70,6,614
7257,637,474,9,163
7258,576,782,2,1358
7259,174,843,1,1017
7260,880,967,2,1847
7261,815,260,2,1075
7262,563,235,4,798
7263,725,775,8,-50
7264,687,655,2,1342
7265,80,803,2,883
7266,405,545,4,950
7267,483,203,9,280
7268,369,420,1,789
7269,286,188,2,474
7270,355,999,10,-644
7271,977,807,4,1784
7272,210,644,6,-434
7273,387,696,5,-309
7274,196,828,8,-632
7275,217,54,10,163
7276,859,296,6,563
7277,173,793,6,-620
7278,133,210,5,-77
7279,75,974,8,-899
7280,86,155,8,-69
7281,518,495,4,1013
7282,180,526,1,706
7283,938,417,4,1355
7284,675,9,5,666
7285,199,897,2,1096
7286,571,439,6,132
7287,983,776,8,207
7288,232,65,1,297
7289,587,714,8,-127
7290,60,530,7,-470
7291,319,398,4,717
7292,201,605,9,-404
7293,242,813,8,-571
7294,356,661,7,-305
7295,105,551,2,656
7296,577,739,4,1316
7297,45,812,8,-767
7298,301,334,7,-33
7299,821,699,4,1520
7300,84,891,6,-807
7301,392,818,2,1210
7302,882,696,10,186
7303,595,539,5,56
7304,96,838,7,-742
7305,218,775,3,993
7306,135,181,2,316
7307,454,624,9,-170
7308,408,374,7,34
7309,739,766,5,-27
7310,723,67,10,656
7311,331,295,8,36
7312,414,586,9,-172
7313,745,600,6,145
7314,827,71,7,756
7315,789,11,3,800
7316,327,229,6,98
7317,445,138,2,583
7318,462,106,10,356
7319,146,8,9,138
7320,191,27,2,218
7321,390,511,9,-121
7322,501,580,1,1081
7323,249,733,8,-484
7324,49,875,2,924
7325,83,114,1,197
7326,487,833,6,-346
7327,236,590,2,826
7328,359,564,8,-205
7329,774,917,7,-143
7330,310,920,1,1230
7331,931,84,2,1015
7332,549,68,3,617
7333,758,213,7,545
7334,830,126,10,704
7335,405,609,2,1014
7336,476,545,2,1021
7337,534,533,3,1067
7338,454,191,4,645
7339,225,971,8,-746
7340,805,218,6,587
7341,104,414,9,-310
7342,498,994,9,-496
7343,916,70,10,846
7344,212,415,4,627
7345,244,596,10,-352
7346,132,362,10,-230
7347,832,976,2,1808
7348,339,623,7,-284
7349,738,439,1,1177
7350,913,385,9,528
7351,661,584,2,1245
7352,732,381,10,351
7353,465,258,1,723
7354,799,54,2,853
7355,391,874,2,1265
7356,949,577,1,1526
7357,860,830,10,30
7358,534,691,6,-157
7359,4,625,3,629
7360,422,128,7,294
7361,458,628,9,-170
7362,195,761,2,956
7363,571,770,3,1341
7364,563,332,4,895
7365,338,217,5,121
7366,683,169,8,514
7367,871,274,8,597
7368,363,423,4,786
7369,476,779,4,1255
7370,58,698,6,-640
7371,868,239,8,629
7372,991,367,3,1358
7373,929,696,3,1625
7374,546,500,3,1046
7375,314,760,5,-446
7376,282,218,3,500
7377,134,702,10,-568
7378,385,61,6,324
7379,525,830,7,-305
7380,295,966,10,-671
7381,594,697,6,-103
7382,712,715,10,-3
7383,339,685,8,-346
7384,677,984,4,1661
7385,660,450,9,210
7386,213,299,5,-86
7387,723,873,7,-150
7388,725,416,1,1141
7389,771,632,1,1403
7390,188,571,2,759
7391,635,7,9,628
7392,952,114,8,838
7393,535,325,4,860
7394,812,300,1,1112
7395,16,769,4,785
7396,787,179,8,608
7397,0,135,2,135
7398,129,804,5,-675
7399,814,492,4,1306
7400,67,363,3,430
7401,346,13,3,359
7402,904,177,10,727
7403,65,891,8,-826
